0	197	390	0	200
1	487	307	0	200
2	63	89	0	200
3	42	259	0	200
4	166	452	0	200
5	224	138	0	200
6	301	137	0	200
7	470	168	0	200
8	170	91	0	200
9	402	466	0	200
10	23	106	0	200
11	179	205	0	200
12	302	305	0	200
13	30	380	0	200
14	259	123	0	200
15	191	148	0	200
16	22	393	0	200
17	104	435	0	200
18	278	56	0	200
19	227	51	0	200
20	443	180	0	200
21	95	403	0	200
22	246	382	0	200
23	341	247	0	200
24	430	355	0	200
25	68	14	0	200
26	243	18	0	200
27	455	383	0	200
28	106	394	0	200
29	316	228	0	200
30	387	388	0	200
31	96	140	0	200
32	45	213	0	200
33	45	7	0	200
34	489	412	0	200
35	7	435	0	200
36	359	176	0	200
37	321	190	0	200
38	186	217	0	200
39	445	323	0	200
40	95	165	0	200
41	216	272	0	200
42	499	193	0	200
43	356	186	0	200
44	28	367	0	200
45	214	347	0	200
46	149	16	0	200
47	181	226	0	200
48	252	217	0	200
49	124	239	0	200
