0	23	27	0	200
1	491	306	0	200
2	427	293	0	200
3	206	468	0	200
4	102	226	0	200
5	333	15	0	200
6	173	217	0	200
7	486	290	0	200
8	463	293	0	200
9	281	312	0	200
10	276	108	0	200
11	406	350	0	200
12	206	207	0	200
13	110	325	0	200
14	67	475	0	200
15	491	229	0	200
16	57	452	0	200
17	414	436	0	200
18	256	118	0	200
19	32	405	0	200
20	106	185	0	200
21	463	287	0	200
22	389	173	0	200
23	152	299	0	200
24	253	498	0	200
25	191	187	0	200
26	262	147	0	200
27	81	290	0	200
28	470	128	0	200
29	196	136	0	200
30	410	359	0	200
31	20	435	0	200
32	47	195	0	200
33	84	135	0	200
34	61	77	0	200
35	460	51	0	200
36	473	11	0	200
37	432	228	0	200
38	398	268	0	200
39	428	129	0	200
40	445	452	0	200
41	142	25	0	200
42	241	372	0	200
43	166	124	0	200
44	354	364	0	200
45	246	72	0	200
46	262	199	0	200
47	493	206	0	200
48	266	101	0	200
49	201	437	0	200
50	75	275	0	200
51	30	294	0	200
52	77	46	0	200
53	289	46	0	200
54	92	151	0	200
55	120	119	0	200
56	176	468	0	200
57	118	389	0	200
58	45	32	0	200
59	390	284	0	200
60	311	56	0	200
61	136	303	0	200
62	180	287	0	200
63	98	145	0	200
64	17	44	0	200
65	343	107	0	200
66	309	333	0	200
67	397	411	0	200
68	29	22	0	200
69	331	5	0	200
70	355	374	0	200
71	395	232	0	200
72	497	282	0	200
73	477	279	0	200
74	379	340	0	200
75	183	337	0	200
76	335	130	0	200
77	233	63	0	200
78	235	277	0	200
79	413	202	0	200
80	179	38	0	200
81	264	124	0	200
82	129	179	0	200
83	312	35	0	200
84	236	94	0	200
85	54	117	0	200
86	134	89	0	200
87	60	485	0	200
88	105	277	0	200
89	92	17	0	200
90	77	152	0	200
91	74	333	0	200
92	271	300	0	200
93	410	422	0	200
94	495	267	0	200
95	97	187	0	200
96	107	429	0	200
97	481	120	0	200
98	159	485	0	200
99	271	418	0	200
