0	129	95	0	200
1	285	362	0	200
2	122	437	0	200
3	151	156	0	200
4	170	176	0	200
5	87	171	0	200
6	99	370	0	200
7	456	404	0	200
8	159	68	0	200
9	28	416	0	200
10	257	264	0	200
11	233	88	0	200
12	309	223	0	200
13	477	118	0	200
14	155	439	0	200
15	243	299	0	200
16	273	408	0	200
17	447	310	0	200
18	402	465	0	200
19	250	191	0	200
20	121	136	0	200
21	458	334	0	200
22	214	398	0	200
23	103	292	0	200
24	363	82	0	200
25	318	276	0	200
26	492	184	0	200
27	197	135	0	200
28	79	43	0	200
29	120	356	0	200
30	304	299	0	200
31	65	350	0	200
32	374	87	0	200
33	58	445	0	200
34	231	233	0	200
35	448	485	0	200
36	17	169	0	200
37	342	52	0	200
38	194	293	0	200
39	70	441	0	200
40	388	498	0	200
41	257	18	0	200
42	213	169	0	200
43	124	156	0	200
44	262	136	0	200
45	207	162	0	200
46	57	217	0	200
47	405	458	0	200
48	455	26	0	200
49	281	310	0	200
