0	390	67	0	200
1	240	112	0	200
2	489	296	0	200
3	355	270	0	200
4	353	419	0	200
5	116	130	0	200
6	5	294	0	200
7	119	190	0	200
8	8	469	0	200
9	344	453	0	200
10	384	245	0	200
11	241	250	0	200
12	322	492	0	200
13	196	211	0	200
14	45	140	0	200
15	181	229	0	200
16	237	274	0	200
17	387	250	0	200
18	293	164	0	200
19	87	362	0	200
20	104	484	0	200
21	396	347	0	200
22	9	389	0	200
23	96	261	0	200
24	401	294	0	200
25	262	1	0	200
26	410	245	0	200
27	215	281	0	200
28	112	2	0	200
29	360	49	0	200
30	483	195	0	200
31	95	394	0	200
32	53	460	0	200
33	47	123	0	200
34	496	294	0	200
35	376	270	0	200
36	138	117	0	200
37	319	58	0	200
38	386	32	0	200
39	67	284	0	200
40	225	163	0	200
41	133	373	0	200
42	267	201	0	200
43	344	483	0	200
44	443	484	0	200
45	63	116	0	200
46	105	488	0	200
47	33	461	0	200
48	199	403	0	200
49	497	254	0	200
50	413	281	0	200
51	450	408	0	200
52	373	331	0	200
53	213	39	0	200
54	156	282	0	200
55	494	194	0	200
56	259	166	0	200
57	136	134	0	200
58	467	458	0	200
59	122	234	0	200
60	30	5	0	200
61	356	442	0	200
62	181	371	0	200
63	399	36	0	200
64	125	117	0	200
65	366	104	0	200
66	358	136	0	200
67	352	491	0	200
68	149	488	0	200
69	3	41	0	200
70	156	356	0	200
71	315	27	0	200
72	320	26	0	200
73	470	472	0	200
74	232	208	0	200
75	393	224	0	200
76	235	490	0	200
77	75	102	0	200
78	326	338	0	200
79	496	376	0	200
80	307	365	0	200
81	458	6	0	200
82	379	257	0	200
83	126	99	0	200
84	403	19	0	200
85	163	190	0	200
86	495	442	0	200
87	57	460	0	200
88	30	256	0	200
89	290	92	0	200
90	391	81	0	200
91	329	57	0	200
92	243	445	0	200
93	373	476	0	200
94	32	300	0	200
95	347	96	0	200
96	42	486	0	200
97	158	174	0	200
98	470	140	0	200
99	220	396	0	200
