0	319	389	0	200
1	91	187	0	200
2	172	73	0	200
3	11	385	0	200
4	275	33	0	200
5	379	203	0	200
6	94	482	0	200
7	110	341	0	200
8	52	247	0	200
9	187	478	0	200
10	346	282	0	200
11	2	493	0	200
12	262	64	0	200
13	395	458	0	200
14	496	432	0	200
15	367	175	0	200
16	124	294	0	200
17	70	188	0	200
18	93	154	0	200
19	377	482	0	200
20	442	139	0	200
21	137	2	0	200
22	303	453	0	200
23	399	420	0	200
24	95	121	0	200
25	47	275	0	200
26	63	496	0	200
27	275	62	0	200
28	0	180	0	200
29	125	275	0	200
30	117	418	0	200
31	100	41	0	200
32	155	240	0	200
33	85	31	0	200
34	289	122	0	200
35	253	131	0	200
36	450	35	0	200
37	426	231	0	200
38	18	192	0	200
39	199	497	0	200
40	401	362	0	200
41	240	64	0	200
42	428	185	0	200
43	361	457	0	200
44	230	103	0	200
45	451	173	0	200
46	197	392	0	200
47	368	25	0	200
48	416	206	0	200
49	324	228	0	200
50	384	392	0	200
51	275	351	0	200
52	267	316	0	200
53	368	420	0	200
54	498	32	0	200
55	131	197	0	200
56	421	91	0	200
57	228	444	0	200
58	18	10	0	200
59	122	81	0	200
60	43	398	0	200
61	37	322	0	200
62	27	335	0	200
63	200	316	0	200
64	283	77	0	200
65	89	21	0	200
66	477	142	0	200
67	415	213	0	200
68	118	265	0	200
69	262	289	0	200
70	255	105	0	200
71	137	323	0	200
72	209	72	0	200
73	225	363	0	200
74	284	430	0	200
75	419	221	0	200
76	261	372	0	200
77	32	416	0	200
78	199	16	0	200
79	364	169	0	200
80	58	289	0	200
81	298	337	0	200
82	333	280	0	200
83	492	211	0	200
84	438	49	0	200
85	461	2	0	200
86	343	249	0	200
87	264	59	0	200
88	13	270	0	200
89	400	202	0	200
90	365	229	0	200
91	209	303	0	200
92	402	428	0	200
93	306	313	0	200
94	101	128	0	200
95	314	432	0	200
96	164	229	0	200
97	485	13	0	200
98	373	97	0	200
99	105	332	0	200
100	115	388	0	200
101	232	385	0	200
102	475	306	0	200
103	307	109	0	200
104	4	152	0	200
105	157	130	0	200
106	25	151	0	200
107	197	363	0	200
108	406	219	0	200
109	169	251	0	200
110	419	109	0	200
111	482	379	0	200
112	51	101	0	200
113	227	466	0	200
114	171	442	0	200
115	303	327	0	200
116	405	492	0	200
117	14	227	0	200
118	290	119	0	200
119	252	433	0	200
120	211	419	0	200
121	420	42	0	200
122	113	160	0	200
123	278	457	0	200
124	184	430	0	200
125	153	41	0	200
126	485	352	0	200
127	432	61	0	200
128	123	306	0	200
129	372	25	0	200
130	343	80	0	200
131	306	466	0	200
132	402	339	0	200
133	95	479	0	200
134	184	95	0	200
135	133	65	0	200
136	285	160	0	200
137	235	5	0	200
138	486	498	0	200
139	35	386	0	200
140	453	332	0	200
141	113	264	0	200
142	8	97	0	200
143	368	395	0	200
144	316	134	0	200
145	199	316	0	200
146	251	254	0	200
147	465	88	0	200
148	51	21	0	200
149	233	36	0	200
