0	103	297	0	200
1	160	177	0	200
2	452	99	0	200
3	420	242	0	200
4	355	31	0	200
5	323	47	0	200
6	383	231	0	200
7	178	370	0	200
8	481	465	0	200
9	337	52	0	200
10	491	323	0	200
11	368	130	0	200
12	362	188	0	200
13	307	187	0	200
14	74	344	0	200
15	177	359	0	200
16	2	70	0	200
17	378	215	0	200
18	495	254	0	200
19	55	209	0	200
20	265	84	0	200
21	496	280	0	200
22	147	315	0	200
23	221	197	0	200
24	2	299	0	200
25	17	423	0	200
26	383	68	0	200
27	143	213	0	200
28	72	46	0	200
29	127	3	0	200
30	203	306	0	200
31	332	458	0	200
32	484	349	0	200
33	472	443	0	200
34	179	3	0	200
35	183	77	0	200
36	71	63	0	200
37	217	174	0	200
38	188	0	0	200
39	61	229	0	200
40	368	67	0	200
41	170	80	0	200
42	100	39	0	200
43	153	107	0	200
44	369	95	0	200
45	232	67	0	200
46	314	489	0	200
47	482	180	0	200
48	402	187	0	200
49	384	30	0	200
