0	488	497	0	200
1	398	336	0	200
2	103	248	0	200
3	100	185	0	200
4	315	166	0	200
5	353	82	0	200
6	437	388	0	200
7	399	146	0	200
8	161	33	0	200
9	264	453	0	200
10	136	429	0	200
11	306	25	0	200
12	253	234	0	200
13	393	133	0	200
14	118	121	0	200
15	308	11	0	200
16	406	80	0	200
17	4	382	0	200
18	5	389	0	200
19	68	257	0	200
20	196	112	0	200
21	395	78	0	200
22	452	31	0	200
23	344	415	0	200
24	159	177	0	200
25	264	65	0	200
26	214	176	0	200
27	490	149	0	200
28	224	311	0	200
29	340	404	0	200
30	320	122	0	200
31	143	217	0	200
32	490	258	0	200
33	324	104	0	200
34	131	151	0	200
35	87	297	0	200
36	255	52	0	200
37	428	268	0	200
38	18	312	0	200
39	102	48	0	200
40	494	183	0	200
41	352	159	0	200
42	68	301	0	200
43	141	125	0	200
44	403	103	0	200
45	304	138	0	200
46	334	22	0	200
47	233	435	0	200
48	228	200	0	200
49	414	259	0	200
