0	209	268	0	200
1	416	36	0	200
2	135	261	0	200
3	35	281	0	200
4	115	185	0	200
5	401	433	0	200
6	405	260	0	200
7	242	495	0	200
8	166	272	0	200
9	101	388	0	200
10	459	71	0	200
11	70	282	0	200
12	327	81	0	200
13	73	192	0	200
14	396	210	0	200
15	258	218	0	200
16	250	321	0	200
17	292	78	0	200
18	64	147	0	200
19	318	394	0	200
20	303	278	0	200
21	67	495	0	200
22	421	140	0	200
23	34	249	0	200
24	38	446	0	200
25	314	327	0	200
26	273	55	0	200
27	303	119	0	200
28	480	265	0	200
29	254	38	0	200
30	321	84	0	200
31	53	449	0	200
32	205	120	0	200
33	190	441	0	200
34	34	348	0	200
35	284	173	0	200
36	130	363	0	200
37	444	159	0	200
38	218	21	0	200
39	70	66	0	200
40	484	55	0	200
41	16	97	0	200
42	191	227	0	200
43	136	60	0	200
44	460	138	0	200
45	47	281	0	200
46	190	88	0	200
47	447	195	0	200
48	298	467	0	200
49	419	177	0	200
