0	437	148	0	200
1	106	191	0	200
2	11	446	0	200
3	171	145	0	200
4	424	79	0	200
5	212	78	0	200
6	105	413	0	200
7	240	154	0	200
8	40	411	0	200
9	304	179	0	200
10	148	448	0	200
11	354	449	0	200
12	289	284	0	200
13	393	74	0	200
14	114	46	0	200
15	66	301	0	200
16	229	456	0	200
17	236	402	0	200
18	443	400	0	200
19	77	307	0	200
20	12	484	0	200
21	157	244	0	200
22	176	239	0	200
23	484	152	0	200
24	288	351	0	200
25	346	481	0	200
26	108	184	0	200
27	132	214	0	200
28	446	234	0	200
29	393	242	0	200
30	400	421	0	200
31	281	255	0	200
32	25	298	0	200
33	253	446	0	200
34	99	226	0	200
35	218	334	0	200
36	496	203	0	200
37	106	314	0	200
38	258	293	0	200
39	372	322	0	200
40	87	355	0	200
41	232	89	0	200
42	318	463	0	200
43	428	332	0	200
44	71	276	0	200
45	460	450	0	200
46	140	418	0	200
47	442	410	0	200
48	294	56	0	200
49	309	394	0	200
