0	370	450	0	200
1	180	174	0	200
2	11	192	0	200
3	332	131	0	200
4	319	352	0	200
5	476	21	0	200
6	159	327	0	200
7	394	161	0	200
8	154	476	0	200
9	333	463	0	200
10	146	112	0	200
11	120	27	0	200
12	10	72	0	200
13	118	368	0	200
14	155	270	0	200
15	354	355	0	200
16	394	406	0	200
17	138	45	0	200
18	91	355	0	200
19	149	256	0	200
20	364	472	0	200
21	298	390	0	200
22	434	161	0	200
23	349	125	0	200
24	157	416	0	200
25	277	450	0	200
26	314	245	0	200
27	459	146	0	200
28	100	195	0	200
29	412	69	0	200
30	429	0	0	200
31	1	79	0	200
32	183	464	0	200
33	190	394	0	200
34	186	284	0	200
35	350	179	0	200
36	410	84	0	200
37	130	237	0	200
38	165	11	0	200
39	423	267	0	200
40	118	8	0	200
41	391	65	0	200
42	189	342	0	200
43	408	308	0	200
44	26	286	0	200
45	487	179	0	200
46	45	276	0	200
47	222	35	0	200
48	345	16	0	200
49	101	490	0	200
50	83	357	0	200
51	202	484	0	200
52	70	425	0	200
53	34	474	0	200
54	334	470	0	200
55	474	125	0	200
56	311	304	0	200
57	396	435	0	200
58	494	175	0	200
59	137	38	0	200
60	167	373	0	200
61	329	188	0	200
62	499	151	0	200
63	216	293	0	200
64	178	44	0	200
65	81	32	0	200
66	316	453	0	200
67	328	270	0	200
68	412	275	0	200
69	14	228	0	200
70	418	172	0	200
71	50	97	0	200
72	354	343	0	200
73	226	235	0	200
74	75	119	0	200
75	199	221	0	200
76	179	128	0	200
77	107	246	0	200
78	86	11	0	200
79	172	41	0	200
80	412	350	0	200
81	162	241	0	200
82	147	316	0	200
83	465	207	0	200
84	390	143	0	200
85	38	411	0	200
86	477	273	0	200
87	428	386	0	200
88	2	450	0	200
89	13	121	0	200
90	230	207	0	200
91	344	81	0	200
92	19	166	0	200
93	437	423	0	200
94	135	439	0	200
95	135	232	0	200
96	10	485	0	200
97	399	4	0	200
98	41	423	0	200
99	498	203	0	200
