0	464	100	0	200
1	117	370	0	200
2	305	464	0	200
3	312	82	0	200
4	282	108	0	200
5	395	83	0	200
6	232	316	0	200
7	224	298	0	200
8	361	126	0	200
9	342	369	0	200
10	423	303	0	200
11	223	115	0	200
12	94	451	0	200
13	280	138	0	200
14	165	35	0	200
15	149	369	0	200
16	334	296	0	200
17	282	487	0	200
18	127	201	0	200
19	336	349	0	200
20	465	499	0	200
21	330	322	0	200
22	350	311	0	200
23	244	14	0	200
24	39	107	0	200
25	316	38	0	200
26	133	362	0	200
27	249	473	0	200
28	96	44	0	200
29	280	108	0	200
30	417	43	0	200
31	154	21	0	200
32	168	482	0	200
33	90	93	0	200
34	132	281	0	200
35	209	284	0	200
36	264	201	0	200
37	486	286	0	200
38	226	276	0	200
39	4	135	0	200
40	367	380	0	200
41	346	215	0	200
42	113	442	0	200
43	205	86	0	200
44	89	305	0	200
45	13	497	0	200
46	43	331	0	200
47	256	1	0	200
48	349	355	0	200
49	111	365	0	200
50	249	10	0	200
51	125	44	0	200
52	260	67	0	200
53	85	447	0	200
54	210	305	0	200
55	66	26	0	200
56	279	271	0	200
57	451	90	0	200
58	492	75	0	200
59	3	41	0	200
60	253	311	0	200
61	73	444	0	200
62	35	321	0	200
63	479	0	0	200
64	217	144	0	200
65	455	400	0	200
66	356	342	0	200
67	40	78	0	200
68	467	83	0	200
69	488	211	0	200
70	274	149	0	200
71	188	133	0	200
72	278	352	0	200
73	489	448	0	200
74	357	252	0	200
75	357	437	0	200
76	42	437	0	200
77	147	6	0	200
78	487	207	0	200
79	120	401	0	200
80	56	295	0	200
81	369	264	0	200
82	99	444	0	200
83	468	330	0	200
84	374	477	0	200
85	493	383	0	200
86	258	141	0	200
87	471	68	0	200
88	436	338	0	200
89	336	117	0	200
90	277	413	0	200
91	286	265	0	200
92	357	121	0	200
93	138	140	0	200
94	85	335	0	200
95	342	409	0	200
96	172	46	0	200
97	363	364	0	200
98	265	39	0	200
99	133	233	0	200
100	223	453	0	200
101	175	77	0	200
102	210	96	0	200
103	291	361	0	200
104	133	189	0	200
105	24	430	0	200
106	179	203	0	200
107	445	148	0	200
108	297	176	0	200
109	482	421	0	200
110	176	287	0	200
111	32	496	0	200
112	224	150	0	200
113	234	234	0	200
114	394	363	0	200
115	26	422	0	200
116	28	237	0	200
117	56	485	0	200
118	421	354	0	200
119	489	461	0	200
120	272	4	0	200
121	131	177	0	200
122	204	325	0	200
123	370	189	0	200
124	461	403	0	200
125	462	454	0	200
126	293	235	0	200
127	479	111	0	200
128	230	144	0	200
129	138	135	0	200
130	199	267	0	200
131	130	41	0	200
132	239	85	0	200
133	374	406	0	200
134	458	344	0	200
135	458	248	0	200
136	295	362	0	200
137	91	313	0	200
138	441	158	0	200
139	290	308	0	200
140	225	424	0	200
141	350	297	0	200
142	363	489	0	200
143	273	388	0	200
144	68	312	0	200
145	148	97	0	200
146	51	182	0	200
147	482	138	0	200
148	385	246	0	200
149	204	326	0	200
