0	382	458	0	200
1	441	423	0	200
2	484	462	0	200
3	88	89	0	200
4	242	158	0	200
5	228	473	0	200
6	243	10	0	200
7	240	405	0	200
8	90	353	0	200
9	290	120	0	200
10	138	142	0	200
11	474	448	0	200
12	30	313	0	200
13	444	75	0	200
14	144	200	0	200
15	347	203	0	200
16	492	464	0	200
17	383	78	0	200
18	189	414	0	200
19	482	93	0	200
20	446	163	0	200
21	6	157	0	200
22	248	485	0	200
23	306	218	0	200
24	173	327	0	200
25	442	294	0	200
26	184	488	0	200
27	477	92	0	200
28	34	387	0	200
29	276	412	0	200
30	386	353	0	200
31	420	289	0	200
32	255	348	0	200
33	315	334	0	200
34	241	375	0	200
35	49	470	0	200
36	469	227	0	200
37	224	228	0	200
38	23	356	0	200
39	472	370	0	200
40	283	439	0	200
41	203	384	0	200
42	453	227	0	200
43	473	428	0	200
44	177	62	0	200
45	497	400	0	200
46	389	155	0	200
47	135	232	0	200
48	132	467	0	200
49	422	477	0	200
50	369	223	0	200
51	209	453	0	200
52	448	290	0	200
53	134	360	0	200
54	89	162	0	200
55	467	139	0	200
56	355	28	0	200
57	364	381	0	200
58	473	172	0	200
59	487	182	0	200
60	450	16	0	200
61	65	209	0	200
62	249	402	0	200
63	35	265	0	200
64	139	187	0	200
65	14	180	0	200
66	75	276	0	200
67	14	253	0	200
68	93	147	0	200
69	390	491	0	200
70	55	125	0	200
71	207	475	0	200
72	224	168	0	200
73	164	222	0	200
74	438	319	0	200
75	135	372	0	200
76	66	185	0	200
77	146	440	0	200
78	163	380	0	200
79	136	294	0	200
80	494	456	0	200
81	499	302	0	200
82	222	494	0	200
83	149	253	0	200
84	393	469	0	200
85	491	19	0	200
86	243	259	0	200
87	361	267	0	200
88	156	441	0	200
89	393	376	0	200
90	467	447	0	200
91	364	106	0	200
92	251	73	0	200
93	230	203	0	200
94	478	469	0	200
95	36	395	0	200
96	94	433	0	200
97	10	171	0	200
98	207	129	0	200
99	306	372	0	200
