0	188	66	0	200
1	244	256	0	200
2	334	169	0	200
3	438	305	0	200
4	172	355	0	200
5	195	184	0	200
6	217	414	0	200
7	398	473	0	200
8	103	314	0	200
9	28	287	0	200
10	306	36	0	200
11	143	296	0	200
12	92	2	0	200
13	86	422	0	200
14	332	293	0	200
15	293	116	0	200
16	58	305	0	200
17	71	8	0	200
18	485	237	0	200
19	80	280	0	200
20	451	72	0	200
21	441	159	0	200
22	205	323	0	200
23	375	180	0	200
24	59	319	0	200
25	478	320	0	200
26	287	130	0	200
27	108	117	0	200
28	247	345	0	200
29	265	150	0	200
30	96	282	0	200
31	410	0	0	200
32	376	458	0	200
33	317	67	0	200
34	414	476	0	200
35	362	463	0	200
36	458	219	0	200
37	393	491	0	200
38	4	316	0	200
39	123	149	0	200
40	327	153	0	200
41	328	56	0	200
42	383	483	0	200
43	300	357	0	200
44	207	13	0	200
45	351	288	0	200
46	230	100	0	200
47	170	161	0	200
48	111	287	0	200
49	458	235	0	200
