0	352	157	0	200
1	144	392	0	200
2	442	430	0	200
3	498	169	0	200
4	287	2	0	200
5	159	139	0	200
6	434	332	0	200
7	66	159	0	200
8	19	382	0	200
9	144	392	0	200
10	8	40	0	200
11	405	354	0	200
12	410	187	0	200
13	113	357	0	200
14	432	483	0	200
15	375	243	0	200
16	200	352	0	200
17	67	354	0	200
18	142	122	0	200
19	222	281	0	200
20	151	469	0	200
21	304	209	0	200
22	299	439	0	200
23	60	393	0	200
24	213	24	0	200
25	229	490	0	200
26	216	422	0	200
27	303	279	0	200
28	429	190	0	200
29	358	173	0	200
30	377	348	0	200
31	89	440	0	200
32	463	319	0	200
33	154	461	0	200
34	166	357	0	200
35	79	180	0	200
36	23	415	0	200
37	60	388	0	200
38	371	454	0	200
39	315	431	0	200
40	389	177	0	200
41	422	73	0	200
42	175	158	0	200
43	389	82	0	200
44	358	18	0	200
45	352	388	0	200
46	249	146	0	200
47	345	53	0	200
48	189	293	0	200
49	14	295	0	200
50	427	485	0	200
51	72	488	0	200
52	156	127	0	200
53	194	281	0	200
54	357	44	0	200
55	262	316	0	200
56	158	443	0	200
57	332	255	0	200
58	265	16	0	200
59	432	346	0	200
60	257	482	0	200
61	318	478	0	200
62	288	377	0	200
63	443	32	0	200
64	318	416	0	200
65	245	174	0	200
66	143	219	0	200
67	299	459	0	200
68	94	260	0	200
69	363	18	0	200
70	265	434	0	200
71	95	267	0	200
72	79	282	0	200
73	438	415	0	200
74	491	229	0	200
75	412	59	0	200
76	360	283	0	200
77	389	172	0	200
78	13	52	0	200
79	224	2	0	200
80	257	388	0	200
81	19	61	0	200
82	207	318	0	200
83	5	235	0	200
84	375	311	0	200
85	159	278	0	200
86	221	427	0	200
87	273	371	0	200
88	460	49	0	200
89	468	344	0	200
90	116	373	0	200
91	311	416	0	200
92	80	50	0	200
93	41	429	0	200
94	46	247	0	200
95	241	23	0	200
96	266	360	0	200
97	24	102	0	200
98	7	176	0	200
99	394	332	0	200
